timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,conf_gyro,conf_acc
1669243045.0105,-0.0315905,-0.0246091,-0.0119555,1.424,0.012,10.5580006,0.9996119017817807,0.9917980519788453
1669243045.0205,-0.0360411,-0.015708,-0.0103847,1.3740001,-0.15,10.6640005,0.9732011949384881,0.9681763143831771
1669243045.0305,-0.0369137,-0.0089884,-0.0069813,1.4660001,-0.092,10.6480007,0.9588295440617458,0.9970472540936084
1669243045.0404,-0.0445059,-0.0040143,-0.0087266,1.6800001,-0.14,10.4300003,0.9805799568190589,0.9927823224862583
1669243045.0505,-0.0475602,0.003927,-0.0071559,1.4820001,-0.236,10.2540007,0.9937855327740871,0.9543970522061729
1669243045.0605,-0.0499164,0.0094248,-0.0077667,1.3820001,-0.278,10.3320007,0.9623259885598315,0.9967192076683689
1669243045.0705,-0.0498292,0.0136136,-0.0060214,1.3340001,-0.19,10.2120008,0.9895128918395628,0.9580058745590823
1669243045.0804,-0.0513999,0.0137008,-0.0062832,1.5760001,-0.136,10.3660002,0.9914560533312433,0.9438985495528763
1669243045.0905,-0.0455531,0.0230383,-0.0038397,1.5140001,-0.224,10.2180004,0.9953392608472563,0.979987199584973
1669243045.1005,-0.0434587,0.0230383,-0.0047997,1.4440001,0.01,10.3400002,0.994951162629037,0.9734255493058639
1669243045.1104,-0.046513,0.0257436,-0.0050615,1.508,-0.194,10.0980005,0.973200749871724,0.9990157294925874
1669243045.1204,-0.0475602,0.0263545,-0.0047124,1.5460001,-0.196,9.6060009,0.9941740760590704,0.925854175324943
1669243045.1305,-0.0499164,0.0285361,-0.0058469,1.5100001,-0.062,9.5860004,0.9747544779448933,0.9688323908296952
1669243045.1406,-0.0451168,0.0300197,-0.0041888,1.304,-0.184,9.71,0.9778619340912317,0.9934384973565458
1669243045.1505,-0.0366519,0.0284489,-0.0041888,1.4440001,-0.15,9.7660007,0.9553344347639521,0.973425450882094
1669243045.1605,-0.0339467,0.0320268,-0.0048869,1.45,-0.192,9.5840006,0.9930088912708845,0.9780186585701474
1669243045.1706,-0.0348193,0.0300197,-0.0035779,1.6440001,-0.17,9.5600004,0.9891247936213434,0.9757221531498906
1669243045.1805,-0.0316777,0.0320268,-0.0047124,1.59,-0.272,9.1940002,0.9999999999999999,0.9478353527151788
1669243045.1905,-0.0327249,0.0280125,-0.0041015,1.462,-0.212,9.0760002,0.9840755111836165,0.9498038773260422
1669243045.2005,-0.034383,0.0260927,-0.0064577,1.5140001,-0.132,9.2460003,0.9906780766277486,0.9767063416374948
1669243045.2105,-0.0359538,0.0273144,-0.0047124,1.4400001,-0.172,9.3180008,0.9953392608472563,0.9937664125500926
1669243045.2204,-0.0342957,0.0233001,-0.0068941,1.4680001,-0.026,9.3200006,0.9844640544685999,0.9809713716686159
1669243045.2305,-0.0307178,0.0230383,-0.0054978,1.4640001,-0.182,9.5280008,0.9766963042362817,0.9409457052227151
1669243045.2415,-0.0297579,0.0197222,-0.0087266,1.47,-0.232,9.5900002,0.9953392608472563,0.9806434400711073
1669243045.2506,-0.022602,0.0192859,-0.010472,1.5480001,-0.254,9.316,0.9739778364416907,0.9714570903108469
1669243045.2605,-0.0198095,0.0171915,-0.0076794,1.3440001,-0.146,9.0760002,0.9658210978576253,0.9094501644549013
1669243045.2705,-0.0209439,0.014399,-0.0076794,1.432,-0.196,9.3600006,0.9926203479859013,0.9307752325906963
1669243045.2805,-0.0194604,0.0166679,-0.0080285,1.4440001,-0.24,9.5460005,0.994950717562273,0.9603024127872621
1669243045.2905,-0.0191986,0.0135263,-0.0083776,1.5460001,-0.374,9.3800001,0.9864063258267524,0.9885172924551375
1669243045.3005,-0.016057,0.0115192,-0.008203,1.5460001,-0.252,9.2680006,0.9763077609512985,0.9616148117397232
1669243045.3105,-0.0163188,0.0094248,-0.0092502,1.5420001,-0.274,9.2180004,0.9965044456354423,0.9947506994614667
1669243045.3204,-0.0150098,0.0054105,-0.0080285,1.452,-0.356,9.0800009,0.9708703802953522,0.9760502815949388
1669243045.3304,-0.0089012,0.0033161,-0.0075922,1.3940001,-0.41,9.2800007,0.961549347056629,0.9678482515539757
1669243045.3405,-0.0069813,8.73e-05,-0.0068068,1.388,-0.31,9.3240004,0.9735892931567074,0.9898294781560966
1669243045.3505,-0.0074176,-0.0027925,-0.0063705,1.5020001,-0.38,9.3360004,0.9879600538999216,0.9678482187460525
1669243045.3604,-0.010821,-0.0040143,-0.007854,1.4460001,-0.328,9.1680002,0.9728122065867407,0.9547250330155661
1669243045.3704,-0.010821,-0.0089884,-0.0071559,1.5140001,-0.386,9.2600002,0.9809689451708061,0.9642393635852198
1669243045.3805,-0.0075049,-0.0103847,-0.0061087,1.36,-0.25,9.4920006,0.9867948691117356,0.9904857514501545
1669243045.3905,-0.0050615,-0.0132645,-0.0070686,1.5300001,-0.358,9.842,0.9937855327740871,0.8969832028065878
1669243045.4006,-0.0040143,-0.0132645,-0.0072431,1.4020001,-0.312,9.6820002,0.996115902350459,0.9452108008696816
1669243045.4105,-0.0010472,-0.0181514,-0.0068941,1.3820001,-0.41,9.7520008,0.9930088912708845,0.9757220383221591
1669243045.4206,0.0024435,-0.017017,-0.006545,1.6060001,-0.344,9.8980007,0.9996119017817807,0.9501319729631668
1669243045.4304,0.0029671,-0.0167552,-0.0070686,1.406,-0.382,9.5300007,0.9965044456354423,0.9130589868078111
1669243045.4406,0.0024435,-0.0207694,-0.0068068,1.4860001,-0.23,9.6900005,0.9856296843235498,0.9855645301447843
1669243045.4505,0.0046251,-0.0213803,-0.0075049,1.358,-0.374,9.6460009,0.9844644995353639,0.9954069399476012
1669243045.4606,0.0054105,-0.0228638,-0.0080285,1.312,-0.362,9.776,0.9875715106149383,0.9881892952417827
1669243045.4705,0.0049742,-0.0226893,-0.0080285,1.368,-0.326,10.0200005,0.9972815322054088,0.9566934592026594
1669243045.4806,0.0050615,-0.0220784,-0.0076794,1.4660001,-0.422,9.6880007,0.996115902350459,0.9773625821236293
1669243045.4905,0.0072431,-0.0238237,-0.0064577,1.5580001,-0.316,9.7440004,0.9879600538999216,0.9931103853154595
1669243045.5006,0.0021817,-0.0204204,-0.0069813,1.432,-0.33,9.7140007,0.9646568032029673,0.9767064072533419
1669243045.5104,-0.0017453,-0.0213803,-0.0054105,1.33,-0.336,9.8360004,0.9953388157804923,0.9957350191807645
1669243045.5205,-0.0035779,-0.0193732,-0.0050615,1.4180001,-0.242,10.1260004,0.9976700754903922,0.9534127324868751
1669243045.5305,-0.006545,-0.0178024,-0.0030543,1.4080001,-0.264,10.3040009,0.9972810871386448,0.9688323908296952
1669243045.5406,-0.0056723,-0.0187623,-0.0048869,1.5020001,-0.392,10.1260004,0.9914556082644793,0.9927823388902196
1669243045.5505,-0.0068068,-0.017366,-0.0046251,1.434,-0.272,9.9740009,0.9976696304236282,0.9442265959781159
1669243045.5605,-0.0086394,-0.0211185,-0.0041888,1.5200001,-0.296,10.2040005,0.9770844024545011,0.9442265795741543
1669243045.5705,-0.0086394,-0.0191986,-0.0041888,1.4120001,-0.28,10.184,0.9914551631977153,0.9763782131924469
1669243045.5805,-0.0094248,-0.0171915,-0.0034907,1.2700001,-0.15,10.2980003,0.9914556082644793,0.9740817897919984
1669243045.5905,-0.0140499,-0.018326,-0.0034034,1.2820001,-0.144,10.4560003,0.9747544779448932,0.9730975028806241
1669243045.6005,-0.0155334,-0.0171042,-0.0027925,1.4460001,-0.21,10.276,0.9984458268600668,0.9917980683828068
1669243045.6105,-0.0137008,-0.016057,-0.0027925,1.4400001,-0.148,10.0380001,0.9871829673299549,0.9498038937300041
1669243045.6205,-0.0089884,-0.0137008,-0.0034907,1.4660001,-0.166,10.1700001,0.9716474668653188,0.9711290274816455
1669243045.6305,-0.0031416,-0.0139626,-0.0020944,1.2880001,-0.146,10.500001,0.9689285540039637,0.9783466229755788
1669243045.6406,-0.0021817,-0.0178896,-0.0040143,1.4380001,-0.228,10.6440001,0.978249587242687,0.9383212518009881
1669243045.6505,-0.0070686,-0.0171042,-0.0037525,1.4540001,-0.112,10.4940004,0.9829107714621946,0.9589901450664948
1669243045.6605,-0.0083776,-0.0193732,-0.0054105,1.5500001,-0.188,10.1640005,0.9766963042362817,0.9740817569840753
1669243045.6706,-0.008203,-0.0213803,-0.0027925,1.4260001,0.028,9.9080009,0.9965040005686783,0.9114186726618035
1669243045.6805,-0.0064577,-0.0233874,-0.0044506,1.442,-0.198,9.6800003,0.9914551631977153,0.993110221275843
1669243045.6905,0.0009599,-0.0232129,-0.0044506,1.4200001,-0.138,10.4260006,0.9747544779448932,0.8910776289739971
1669243045.7005,0.0020071,-0.0234747,-0.0047997,1.296,-0.222,10.5700006,0.9926203479859013,0.9829398962794791
1669243045.7105,0.0030543,-0.0260054,-0.0025307,1.22,-0.16,10.6080008,0.9941745211258345,0.9835960711497668
1669243045.7206,-0.005236,-0.02522,-0.0045379,1.48,-0.23,10.7260008,0.9848521526868191,0.9265102517714607
1669243045.7305,-0.0028798,-0.0255691,-0.0034907,1.3640001,-0.22,10.3800001,0.9864063258267524,0.9225732025497337
1669243045.7405,-0.0071559,-0.0263545,-0.0038397,1.4720001,-0.156,10.4940004,0.9759196627330792,0.9740816913682289
1669243045.7505,-0.0069813,-0.019984,-0.0024435,1.2920001,-0.016,10.3720007,0.9646559130694393,0.927494538682835
1669243045.7606,-0.0031416,-0.0246091,-0.0028798,1.35,-0.274,10.5060005,0.9945626193440538,0.9261822217501822
1669243045.7705,-0.0032289,-0.0243473,-0.0008727,1.508,-0.09,10.5100002,0.9902904234762934,0.9963910792233207
1669243045.7805,-0.0036652,-0.023911,-0.0017453,1.3840001,-0.356,10.1060009,0.996116347417223,0.9570217516873241
1669243045.7905,-0.0073304,-0.026529,-0.0012217,1.406,-0.086,10.3200006,0.97436593465991,0.9944225874203806
1669243045.8005,-0.0101229,-0.0267908,-0.0017453,1.25,-0.244,10.6760006,0.9840759562503806,0.9412738172638014
1669243045.8105,-0.0089884,-0.0256563,8.73e-05,1.376,-0.122,10.5840006,0.9825222281772114,0.9855645137408225
1669243045.8206,-0.0017453,-0.0204204,-0.0017453,1.452,-0.122,10.0020008,0.9518393254661583,0.9169959868176536
1669243045.8304,0.008203,-0.0202458,-0.0007854,1.34,-0.116,9.7820005,0.9763082060180625,0.9445545603835476
1669243045.8405,0.0168424,-0.0222529,8.73e-05,1.5020001,-0.234,10.1580009,0.9557229780489354,0.8923899295026879
1669243045.8505,0.0247837,-0.0195477,0.0008727,1.36,-0.192,10.3040009,0.97320030480496,0.9937664781659391
1669243045.8605,0.03735,-0.0209439,0.0015708,1.432,-0.392,10.0760002,0.934750541995117,0.992782371698143
1669243045.8705,0.0411898,-0.0181514,0.0022689,1.2460001,-0.494,10.2820005,0.992231804700918,0.9799871011612028
1669243045.8805,0.0372628,-0.0164934,0.0012217,1.35,-0.302,10.2560005,0.9704822820771329,0.9812994673057404
1669243045.8906,0.0233874,-0.0137881,0.0037525,1.572,-0.428,10.1360006,0.9374685647229442,0.9625989510154426
1669243045.9005,0.0154462,-0.009512,0.0036652,1.4860001,-0.214,9.5240002,0.9452363149552622,0.8503958204657318
1669243045.9105,0.0111701,-0.0102974,0.0054978,1.5000001,-0.036,9.5860004,0.9926203479859013,0.9832679919166042
1669243045.9206,0.011781,-0.009163,0.0056723,1.304,-0.25,10.1120005,0.9984467169935948,0.9107624485796308
1669243045.9305,0.017366,-0.0061959,0.005236,1.1720001,-0.406,10.0440006,0.9902904234762934,0.9927822896783347
1669243045.9405,0.0109956,-0.0027925,0.0038397,1.322,0.014,9.8940001,0.9502855973929891,0.9356963718762581
1669243045.9505,0.0072431,0.0020944,0.0018326,1.3620001,-0.128,9.658,0.9712589235803355,0.9865487514403118
1669243045.9605,0.0109956,0.0028798,0.0045379,1.5140001,0.222,9.6000004,0.9677629241490138,0.9691604864668196
1669243045.9705,0.0137008,0.0109083,0.0033161,1.3900001,-0.154,9.3340006,0.9576656944738519,0.9248698884135682
1669243045.9805,0.0210312,0.0123918,0.0048869,1.4360001,-0.034,9.1700001,0.9537811517575469,0.9609584892337802
1669243045.9905,0.0279253,0.0139626,0.0024435,1.3380001,-0.142,9.1460009,0.97320030480496,0.9977035765995516
1669243046.0006,0.0303687,0.0142244,0.0028798,1.3720001,-0.192,9.2440004,0.9860182276085331,0.9701448718019645
1669243046.0105,0.0407534,0.0205076,0.0014835,1.4180001,-0.184,9.4720001,0.9320311840669978,0.9563655112011895
1669243046.0205,0.0495673,0.0257436,0.003927,1.4660001,0.018,9.3280001,0.9265933583442876,0.957021620455631
1669243046.0305,0.0523599,0.0246091,0.0038397,1.3800001,-0.034,9.0840006,0.9930088912708845,0.9484916424131979
1669243046.0406,0.0492183,0.0273144,0.0041015,1.404,-0.266,9.158,0.9992233584967973,0.9458670413558165
1669243046.0504,0.0527962,0.0315905,0.0038397,1.358,-0.178,9.3740005,0.9662096411426084,0.9865486694205038
1669243046.0606,0.0538434,0.0354302,0.0014835,1.378,-0.026,8.8580008,0.9887366954031243,0.8937023776670336
1669243046.0706,0.0589921,0.0368264,0.0038397,1.2640001,-0.022,8.6240005,0.960384162268443,0.9422580221553675
1669243046.0806,0.0671952,0.0363028,0.0045379,1.3340001,-0.108,9.368,0.9627136417112868,0.8523644270964036
1669243046.0905,0.0726057,0.0385718,0.0033161,1.386,-0.182,9.658,0.9712589235803355,0.9317595359060324
1669243046.1005,0.0690278,0.0387463,0.0046251,1.2460001,-0.21,9.4300003,0.9906785216945128,0.9442265959781162
1669243046.1105,0.0611738,0.0335976,0.0061087,1.342,-0.224,9.2700005,0.9487323143865839,0.9917980355748837
1669243046.1205,0.0499164,0.0299324,0.0041015,1.5180001,0.016,9.2020006,0.924651086986135,0.9835960711497671
1669243046.1305,0.0397935,0.026529,0.0063705,1.46,-0.022,9.132,0.9498974991747698,0.9799870519493178
1669243046.1406,0.0320268,0.0214675,0.0061959,1.432,0.0,9.1140003,0.9421288588089237,0.9888453552843391
1669243046.1505,0.0267908,0.0175406,0.0064577,1.2160001,-0.032,9.2940006,0.960384162268443,0.9993439071495204
1669243046.1605,0.0257436,0.0057596,0.0060214,1.2040001,-0.028,9.4580002,0.9409641190875018,0.9757222023617755
1669243046.1705,0.0287107,0.0021817,0.0054105,1.462,0.044,9.5480003,0.9945626193440538,0.940289579564312
1669243046.1806,0.0279253,-0.0049742,0.0057596,1.3260001,0.262,9.2220001,0.9895133369063268,0.9599743171501376
1669243046.1906,0.0250455,-0.0193732,0.0061087,1.4480001,0.2,9.4040003,0.9471781412466507,0.960302379979339
1669243046.2005,0.0238237,-0.0195477,0.0087266,1.3620001,0.112,9.3260002,0.9930097814044125,0.9586620002174847
1669243046.2105,0.0174533,-0.029147,0.0085521,1.258,0.004,9.3900003,0.9864058807599884,0.9757221367459293
1669243046.2206,0.0220784,-0.0352557,0.010472,1.3520001,-0.098,9.7080002,0.9436825868820929,0.9169959540097302
1669243046.2305,0.0253073,-0.0437205,0.0089884,1.4580001,0.02,9.5700006,0.9545582383275134,0.9819557077918747
1669243046.2405,0.0257436,-0.0550651,0.0076794,1.4440001,0.026,9.9160004,0.9533930535393276,0.9445546424033557
1669243046.2505,0.0231256,-0.0554142,0.007854,1.508,-0.05,10.0600004,0.9906789667612766,0.9619428253570396
1669243046.2606,0.0081158,-0.0583813,0.0090757,1.1420001,0.256,9.6260004,0.9518393254661583,0.9025604841545145
1669243046.2705,-0.0141372,-0.0617847,0.007854,1.21,0.166,10.1980009,0.9634907282812535,0.9097781452642949
1669243046.2805,-0.0297579,-0.0572468,0.0096866,1.258,0.218,10.4620008,0.942517847160671,0.9402895959682733
1669243046.2905,-0.03735,-0.0590794,0.0050615,1.3060001,0.052,10.3300009,0.9786385755944343,0.958990128662533
1669243046.3005,-0.0457276,-0.0603884,0.005236,1.5120001,0.668,10.5720005,0.9561115213339186,0.8254619135730661
1669243046.3105,-0.0496546,-0.056985,0.005236,1.3180001,0.298,10.3240004,0.9976696304236282,0.8667998149318112
1669243046.3205,-0.0550651,-0.0546288,0.0068941,1.034,0.296,10.3280001,0.9790266738126536,0.9537407625081533
1669243046.3305,-0.0575086,-0.0501782,0.003927,1.176,0.158,11.0080004,0.9778614890244677,0.8877968530463276
1669243046.3406,-0.0654498,-0.0411898,0.0053233,1.35,0.058,10.6380005,0.9984462719268308,0.9514442898958196
1669243046.3505,-0.0817687,-0.0359538,0.0003491,1.6100001,0.474,10.0220003,0.9728122065867407,0.9901576394090681
1669243046.3605,-0.0973021,-0.0233874,0.0045379,1.4540001,0.336,9.4920006,0.968151912500761,0.8648314051486792
1669243046.3705,-0.1157153,-0.021293,0.0051487,1.164,0.754,9.9560003,0.9246519771196631,0.902888612599563
1669243046.3806,-0.1069887,-0.0174533,0.0041015,1.176,-0.296,11.5020008,0.9394108360810967,0.8195563397404748
1669243046.3905,-0.0948586,-0.0060214,0.0032289,1.5040001,0.238,11.4220009,0.8912497164804909,0.9688324400415799
1669243046.4005,-0.0815941,0.0013963,-0.0016581,1.322,0.508,10.7700005,0.9133882274560232,0.9074815742281913
1669243046.4106,-0.0657989,0.0089012,0.0042761,1.3280001,0.23,10.3260002,0.9747544779448932,0.8825476017196789
1669243046.4205,-0.0764454,0.0152716,0.0029671,1.2440001,0.406,9.3100004,0.9300893577756093,0.8484274270865613
1669243046.4305,-0.0799361,0.0201586,0.005236,1.2440001,0.5420001,9.7520008,0.9526155219025969,0.9051850195960496
1669243046.4406,-0.0804597,0.0276635,0.0075922,1.6420001,-0.052,10.8140001,0.9537811517575469,0.8408817031475793
1669243046.4505,-0.0760964,0.0391826,0.0077667,0.826,0.538,10.6360006,0.9673752709975585,0.9166679403924138
1669243046.4605,-0.0744383,0.0325504,0.0049742,1.2880001,-0.41,10.9640007,0.9506741406779724,0.8914057410150835
1669243046.4706,-0.0748746,0.0394444,0.0020944,1.7460001,0.034,10.3400002,0.9801923036676035,0.911090445792986
1669243046.4805,-0.0623083,0.0439823,0.0010472,1.414,0.384,9.6120005,0.9596075207652404,0.8835319050350151
1669243046.4905,-0.0599521,0.0341212,0.0075922,1.238,0.368,10.3460007,0.9747544779448932,0.9110904950048709
1669243046.5006,-0.0645772,0.0350811,0.0020071,1.4860001,0.16,10.3500004,0.999999554933236,0.9927822896783344
1669243046.5105,-0.0532325,0.0380482,0.005236,1.376,0.09,8.5980005,0.977084847521265,0.6830754607644243
1669243046.5206,-0.078278,0.0216421,0.003927,1.2780001,0.368,8.9960003,0.9673748259307945,0.9051851180198193
1669243046.5305,-0.0693768,0.0290597,0.0054978,0.7320001,-0.298,9.6720009,0.9996119017817806,0.9901575245813363
1669243046.5406,-0.0542797,0.0197222,0.0109083,1.268,-0.318,10.7420006,0.9153300537474117,0.7332716490542288
1669243046.5505,-0.0483456,0.0211185,0.0090757,1.3800001,-0.12,9.9960003,0.9716474668653189,0.8635190061962179
1669243046.5606,-0.0432842,0.0145735,0.0071559,1.7360001,-0.388,10.1080008,0.9397993793660799,0.8792667601761631
1669243046.5705,-0.0268781,0.0080285,0.0057596,1.378,-0.258,9.5640001,0.8916378146987102,0.8307109844561359
1669243046.5806,-0.0013963,-0.0029671,0.0066323,1.1240001,0.326,9.6660004,0.8679464657835367,0.9862207378229958
1669243046.5906,0.0153589,-0.0142244,0.0055851,1.4900001,-0.232,10.4820004,0.8924153463354408,0.8215248971592617
1669243046.6005,0.0390081,-0.0167552,0.0094248,1.2460001,-0.818,9.5140009,0.8663922926436035,0.8973112820397509
1669243046.6105,0.0324631,-0.0178896,0.0082903,1.314,0.188,9.1360006,0.9708699352285882,0.8458026947974864
1669243046.6206,0.014399,-0.0145735,0.014399,1.082,-1.4860001,9.5680008,0.9320316291337618,0.7542686051489371
1669243046.6305,0.0120428,-0.0102102,0.0169297,1.0940001,0.382,8.7700005,0.9813570433890254,0.6899650754489653
1669243046.6405,-0.0122173,-0.0139626,0.0140499,1.2440001,-0.726,9.6700001,0.9953397059140204,0.7713288401011511
1669243046.6505,-0.0034907,-0.014748,0.0214675,1.4260001,-0.648,10.9560003,0.9976696304236282,0.7719849001437074
1669243046.6605,-0.0051487,-0.0162316,0.013439,1.8600001,-0.6720001,9.6440001,0.978250032309451,0.8599101510353854
1669243046.6705,0.0003491,-0.0238237,0.0123046,0.8100001,0.068,9.7880001,0.9926203479859013,0.7523001625578817
1669243046.6806,0.0099484,-0.0322886,0.011781,1.22,0.25,10.4540005,0.9219326191915439,0.7936381131285114
1669243046.6905,0.03831,-0.0325504,0.0192859,1.3260001,-0.158,10.1220007,0.8392049442971082,0.9478354511389484
1669243046.7005,0.0549779,-0.033074,0.0152716,1.5920001,-0.382,9.2560005,0.941352662372485,0.9383210713574102
1669243046.7106,0.0374373,-0.0277507,0.014748,1.3520001,-0.118,9.092,0.8959100105664706,0.8904214541037091
1669243046.7205,0.0445059,-0.0254818,0.0220784,-0.05,-0.24,9.8100004,0.9460129564584647,0.9242137463512037
1669243046.7305,0.0494801,-0.039619,0.0180642,1.554,-1.462,11.9420004,0.9328073805034364,0.20309554264677765
1669243046.7406,0.0737402,-0.0053233,0.0164061,1.2440001,-0.346,10.2540007,0.9479552278166173,0.4891806995808664
1669243046.7505,0.0773181,-0.0262672,0.0118682,1.7980001,-0.018,10.7700005,0.9110583029464155,0.8782826373044051
1669243046.7606,0.0991347,-0.0202458,0.0115192,1.59,-0.37,10.3500004,0.9312540974970311,0.9547250330155659
1669243046.7706,0.0962549,-0.0251327,0.0061087,1.314,0.416,9.0180006,0.9848525977535831,0.7437701517075256
1669243046.7806,0.0936369,-0.029147,0.0076794,1.6240001,0.398,8.8080006,0.9867948691117356,0.9865487350363507
1669243046.7906,0.0815069,-0.0256563,0.0085521,0.83,-0.094,8.6680002,0.9343615536433696,0.7969188726522194
1669243046.8005,0.0742638,-0.0344703,0.0069813,0.9480001,-1.0860001,9.5800009,0.999999554933236,0.6683117476364291
1669243046.8106,0.0320268,-0.0198968,0.0090757,1.386,-0.18,9.9240007,0.7564768243359086,0.9796590219280399
